EUW1_6642136559,EUW1_6608803016,EUW1_6551615534,EUW1_6550534398,EUW1_6549804548,EUW1_6125881086,EUW1_6118260336,EUW1_6118246557,EUW1_6099943280,EUW1_5954868476,EUW1_5954467720,EUW1_5952991787,EUW1_5952658265,EUW1_5951358702,EUW1_5909475449,EUW1_5905847827,EUW1_5785463774,EUW1_5764717338,EUW1_5760773651,EUW1_5666212035,EUW1_5664104299,EUW1_5660245515,EUW1_5658128402
EUW1_6669972725,EUW1_6669953724,EUW1_6559279026,EUW1_6558175350,EUW1_6551598623,EUW1_6180276481,EUW1_5583196280,EUW1_5554248538
EUW1_6628581398,EUW1_6560040766,EUW1_6560007112,EUW1_6559947642,EUW1_6559896049,EUW1_6434885089,EUW1_6419975004,EUW1_6419891936,EUW1_6410657187,EUW1_6409240239,EUW1_6409186902,EUW1_6408919578,EUW1_6408852769,EUW1_6406518663,EUW1_6406429840,EUW1_6405874943,EUW1_6405806887,EUW1_6405745429,EUW1_6405592243,EUW1_6405560938,EUW1_6404268424,EUW1_6404130739,EUW1_6404095126,EUW1_6395846286,EUW1_6395774975,EUW1_6395729330,EUW1_6309394456,EUW1_6212116566,EUW1_6212070073,EUW1_6212062848,EUW1_6203713189,EUW1_6203681517,EUW1_6203102092,EUW1_6195957791,EUW1_6177775195,EUW1_6147949855,EUW1_6140061018,EUW1_6034934107,EUW1_6034779827,EUW1_6034804270,EUW1_6031015727,EUW1_6031044472,EUW1_6000629780,EUW1_6000537821,EUW1_6000614957,EUW1_6000531203,EUW1_5998995452,EUW1_5999021050,EUW1_5998935797,EUW1_5996108669
EUW1_6642941112,EUW1_6594583030,EUW1_6576009006,EUW1_6575967525,EUW1_6575444493,EUW1_6575348838,EUW1_6575317560,EUW1_6574529959,EUW1_6574116969,EUW1_6574043098,EUW1_6569546513,EUW1_6569492429,EUW1_6569427195,EUW1_6568228713,EUW1_6568175889,EUW1_6566991390,EUW1_6565433742,EUW1_6564772516,EUW1_6564168546,EUW1_6562965874,EUW1_6561704729,EUW1_6559838120,EUW1_6555913114,EUW1_6523109860,EUW1_6517611394,EUW1_6512182215,EUW1_6504631576,EUW1_6493017815,EUW1_6483384505,EUW1_6483299655,EUW1_6482967658,EUW1_6482429939,EUW1_6481707605,EUW1_6480382178,EUW1_6479645724,EUW1_6472186140,EUW1_6471009617,EUW1_6467603741,EUW1_6463969041,EUW1_6463027607,EUW1_6461197941,EUW1_6460459663,EUW1_6457116870,EUW1_6454603766,EUW1_6454530680,EUW1_6450588475,EUW1_6446318073,EUW1_6445419886,EUW1_6443228839,EUW1_6443161913
EUW1_6697819016,EUW1_6697754818,EUW1_6697686493,EUW1_6679255760,EUW1_6613093777,EUW1_6613056196,EUW1_6386310704,EUW1_6305951993,EUW1_6303989767,EUW1_6303983474,EUW1_6292784404,EUW1_6292752012,EUW1_6291148489,EUW1_6291004657,EUW1_6290950580,EUW1_6173512833,EUW1_6171537074,EUW1_6169561103,EUW1_6169539115,EUW1_6155551393,EUW1_5898440819,EUW1_5892639347,EUW1_5889128701,EUW1_5889036784,EUW1_5889123758,EUW1_5889032222,EUW1_5889071175,EUW1_5810320747,EUW1_5810222609,EUW1_5810194781,EUW1_5810090255,EUW1_5807499660,EUW1_5807514414,EUW1_5807416536,EUW1_5805933801,EUW1_5805788794,EUW1_5805780839,EUW1_5804191878,EUW1_5804138963,EUW1_5804105392,EUW1_5804050014,EUW1_5802717328,EUW1_5802695247,EUW1_5802731660,EUW1_5802685103,EUW1_5802631347,EUW1_5802414179,EUW1_5802038430,EUW1_5802071427,EUW1_5749391629
EUW1_6550895758,EUW1_6550808021,EUW1_6550796075,EUW1_6550780154,EUW1_6550744036,EUW1_6549269888,EUW1_6549257161,EUW1_6549245270,EUW1_6546445531,EUW1_5441622145,EUW1_5440001564,EUW1_5439798867,EUW1_5438716931,EUW1_5390645620,EUW1_5379043082,EUW1_5378929864,EUW1_5376284015,EUW1_5376003864,EUW1_5374655982,EUW1_5366292249,EUW1_5366176830,EUW1_5365898777,EUW1_5362597846,EUW1_5362660766,EUW1_5362484353,EUW1_5362437437,EUW1_5362423090
EUW1_6682775640,EUW1_6682352857,EUW1_6658566893,EUW1_6658493484,EUW1_6658171238,EUW1_6656729550,EUW1_6656550461,EUW1_6656528096,EUW1_6655096107,EUW1_6655060810,EUW1_6654938365,EUW1_6654937533,EUW1_6654902119,EUW1_6654855258,EUW1_6654324482,EUW1_6654083658,EUW1_6653889019,EUW1_6653314857,EUW1_6653277171,EUW1_6652259567,EUW1_6652203449,EUW1_6650621095,EUW1_6650597912,EUW1_6643767129,EUW1_6643645782,EUW1_6643567532,EUW1_6642853055,EUW1_6642797964,EUW1_6642786764,EUW1_6642762488,EUW1_6642734597,EUW1_6641937715,EUW1_6641289872,EUW1_6641259459,EUW1_6641214181,EUW1_6641170891,EUW1_6641143087,EUW1_6641127487,EUW1_6641100019,EUW1_6640469442,EUW1_6640404430,EUW1_6640348295,EUW1_6640299053,EUW1_6640263273,EUW1_6640087051,EUW1_6640034211,EUW1_6639973056,EUW1_6639915413,EUW1_6639872038,EUW1_6639696117
EUW1_6588636427,EUW1_6571099679,EUW1_6567990063,EUW1_6565022115,EUW1_6561853870,EUW1_6561413860,EUW1_6560313218,EUW1_6560257804,EUW1_6560071415,EUW1_6557047264,EUW1_6557002416,EUW1_6553681711,EUW1_6553547238,EUW1_6553361342,EUW1_6552986678,EUW1_6552941355,EUW1_6551391311,EUW1_6550696667,EUW1_6550673009,EUW1_6549844338,EUW1_6544598973,EUW1_6544165344,EUW1_6542274420,EUW1_6541880048,EUW1_6539636109,EUW1_6539581498,EUW1_6539507425,EUW1_6539328520,EUW1_6538583693,EUW1_6538385236,EUW1_6538176627,EUW1_6537067336,EUW1_6537016304,EUW1_6536660331,EUW1_6535889467,EUW1_6535470448,EUW1_6534293032,EUW1_6534268153,EUW1_6533867724,EUW1_6533378452,EUW1_6533245422,EUW1_6532943307,EUW1_6532887880,EUW1_6532712542,EUW1_6532103719,EUW1_6530884417,EUW1_6530340122,EUW1_6528159530,EUW1_6527635414,EUW1_6525729118
EUW1_6528140031,EUW1_6527951278,EUW1_6527914290,EUW1_6527852713,EUW1_6527401737,EUW1_6527330689,EUW1_6526494473,EUW1_6526407099,EUW1_6526354506,EUW1_6525855783,EUW1_6525786744,EUW1_6206896104,EUW1_6206826766,EUW1_6056802386,EUW1_6056834991,EUW1_6056535150,EUW1_6056488905,EUW1_6056173429,EUW1_6050298888,EUW1_6013966240,EUW1_6013932303,EUW1_6013395500,EUW1_6013422973,EUW1_6013388838,EUW1_6013306412,EUW1_6005163392,EUW1_6004601727,EUW1_6003751485,EUW1_6003587297,EUW1_6003603168,EUW1_6002873359,EUW1_6002799199,EUW1_6002815538,EUW1_5981370047,EUW1_5981384162,EUW1_5980989270,EUW1_5980960340,EUW1_5980050004,EUW1_5980022667,EUW1_5978384469,EUW1_5978288610,EUW1_5978331177,EUW1_5977108002,EUW1_5975697694,EUW1_5975742145,EUW1_5975504634,EUW1_5974058671,EUW1_5974050674,EUW1_5973765793,EUW1_5973718125
EUW1_6612068093,EUW1_6612021895,EUW1_6610702896,EUW1_6610450393,EUW1_6609590851,EUW1_6608313747,EUW1_6266681138,EUW1_6266666397,EUW1_6266658059,EUW1_6266642961,EUW1_6266597206,EUW1_6254791773,EUW1_6254784658,EUW1_6254755690,EUW1_6254724670,EUW1_6253149259,EUW1_6253131278,EUW1_6253097129,EUW1_6253073606,EUW1_6253010796,EUW1_6252955936,EUW1_6252269952,EUW1_6252216495,EUW1_6252118744,EUW1_6252059574,EUW1_6251594226,EUW1_6251577753,EUW1_6251527954,EUW1_6250772437,EUW1_6250683401,EUW1_6250637040,EUW1_6250570084,EUW1_6250529403,EUW1_6250466635,EUW1_6250427949,EUW1_6250389558,EUW1_6247986693,EUW1_6247900958,EUW1_6247837983,EUW1_6247756389,EUW1_6247717637,EUW1_6247398497,EUW1_6247331589,EUW1_6247254164,EUW1_6246000697,EUW1_6245970799,EUW1_5773280701,EUW1_5773226984,EUW1_5773205303,EUW1_5771526433
EUW1_6680558200,EUW1_6680485165,EUW1_6677894921,EUW1_6677179690,EUW1_6677123087,EUW1_6677086624,EUW1_6675377653,EUW1_6669916569,EUW1_6668038062,EUW1_6660344587,EUW1_6654640134,EUW1_6643778184,EUW1_6643683338,EUW1_6643582856,EUW1_6643448289,EUW1_6640879386,EUW1_6640854559,EUW1_6639371509,EUW1_6638110791,EUW1_6633587928,EUW1_6633162102,EUW1_6632494000,EUW1_6632461489,EUW1_6621695073,EUW1_6621649978,EUW1_6618090817,EUW1_6616910841,EUW1_6616866388,EUW1_6614879226,EUW1_6614791232,EUW1_6614298627,EUW1_6614263405,EUW1_6614236066,EUW1_6605957798,EUW1_6596244069,EUW1_6596205588,EUW1_6596147636,EUW1_6596076342,EUW1_6596039716,EUW1_6590500593,EUW1_6589216312,EUW1_6588766413,EUW1_6588741905,EUW1_6588679170,EUW1_6588623332,EUW1_6585509747,EUW1_6583040382,EUW1_6580655806,EUW1_6579405455,EUW1_6579095021
EUW1_6542675980,EUW1_6538138340,EUW1_6538068154,EUW1_6537202430,EUW1_6537184077,EUW1_6533529663,EUW1_6533422200,EUW1_6528652626,EUW1_6528600469,EUW1_6515785729,EUW1_6515742809,EUW1_6499874262,EUW1_6495302541,EUW1_6495274195,EUW1_6495204043,EUW1_6489249354,EUW1_6489184054,EUW1_6489128248,EUW1_6485765804,EUW1_6485717309,EUW1_6483133306,EUW1_6483050326,EUW1_6482980157,EUW1_6476981820,EUW1_6476921756,EUW1_6465777685,EUW1_6465719349,EUW1_6465683774,EUW1_6461848212,EUW1_6461775501,EUW1_6461752102,EUW1_6461517435,EUW1_6459681103,EUW1_6459614164,EUW1_6459527428,EUW1_6452301521,EUW1_6130477652,EUW1_5416721643,EUW1_5386919215,EUW1_5386846122,EUW1_5386872405,EUW1_5373743813,EUW1_5373610111
EUW1_6672294354,EUW1_6657244584,EUW1_6656841524,EUW1_6572544149,EUW1_6572464064,EUW1_6572421959,EUW1_6572364671,EUW1_6572300222,EUW1_6569413217,EUW1_6567430195,EUW1_6553635343,EUW1_6546352314,EUW1_6546336123,EUW1_6546305620,EUW1_6541014827,EUW1_6485168159,EUW1_6310273624,EUW1_6310248749,EUW1_6286697180,EUW1_6263934696,EUW1_6263872484,EUW1_6263827919,EUW1_6263787906,EUW1_6263075515
EUW1_6644710337,EUW1_6644660596,EUW1_6644610723,EUW1_6643349625,EUW1_6627186116,EUW1_6613471565,EUW1_6611097644,EUW1_6590976318,EUW1_6590937271,EUW1_6491494681,EUW1_6488706750,EUW1_6488648641,EUW1_6471609975,EUW1_6470941983,EUW1_6469158022,EUW1_6469139005,EUW1_6469075884,EUW1_6468995524,EUW1_6468916099,EUW1_6468834714,EUW1_6465914960,EUW1_6465847901,EUW1_6464912646,EUW1_6464849451,EUW1_6460325729,EUW1_6459471619,EUW1_6459401343,EUW1_6450622082,EUW1_6450368551,EUW1_6449003570,EUW1_6448352262,EUW1_6448311384,EUW1_6448234616,EUW1_6445439200,EUW1_6444770915,EUW1_6444711466,EUW1_6443906558,EUW1_6443871609,EUW1_6443005073,EUW1_6442992590,EUW1_6442820830,EUW1_6442422737,EUW1_6442366256,EUW1_6441886060,EUW1_6441864789,EUW1_6441810000,EUW1_6439553440,EUW1_6438471631,EUW1_6438446097,EUW1_6438424256
EUW1_6634689147,EUW1_6634640605,EUW1_6634293240,EUW1_6634261372,EUW1_6632066540,EUW1_6632009745,EUW1_6624150407,EUW1_6624091775,EUW1_6596625006,EUW1_6596422849,EUW1_6592610853,EUW1_6549304109,EUW1_6522895231,EUW1_6518161079,EUW1_6517268619,EUW1_6517152867,EUW1_6514773724,EUW1_6514410319,EUW1_6514012594,EUW1_6513952013,EUW1_6513918734,EUW1_6513880456,EUW1_6513844355,EUW1_6513814033,EUW1_6512962396,EUW1_6512874956,EUW1_6512778984,EUW1_6512619408,EUW1_6494405481,EUW1_6492899044,EUW1_6491967364,EUW1_6491894634,EUW1_6491680558,EUW1_6491363049,EUW1_6491336063,EUW1_6484377480,EUW1_6483917987,EUW1_6483889963,EUW1_6483846352,EUW1_6483837180,EUW1_6483059164,EUW1_6483011670,EUW1_6482883128,EUW1_6482806435,EUW1_6477096277,EUW1_6477038815,EUW1_6475523865,EUW1_6475443802,EUW1_6475370383,EUW1_6475294248
EUW1_6555718395,EUW1_6554194234,EUW1_6551408670,EUW1_6550350878,EUW1_6550223531,EUW1_6549410172,EUW1_6547349868,EUW1_6547303727,EUW1_6547289534,EUW1_6545931907,EUW1_6545898498,EUW1_6542759991,EUW1_6541412978,EUW1_6541137852,EUW1_6539810106,EUW1_6539509580,EUW1_5722026431,EUW1_5721892487,EUW1_5721429347,EUW1_5719972962,EUW1_5719780102,EUW1_5717759104,EUW1_5679972310,EUW1_5679661677,EUW1_5679554832,EUW1_5373981207,EUW1_5373391235,EUW1_5373287083,EUW1_5373330783,EUW1_5373185818,EUW1_5371847985,EUW1_5371871286,EUW1_5371747945
EUW1_6625064249,EUW1_6580878451,EUW1_6580862524,EUW1_6580845466,EUW1_6574916868,EUW1_6574860980,EUW1_6574253331,EUW1_6574200347,EUW1_6140783399,EUW1_6140673601,EUW1_6109258110,EUW1_6109231827,EUW1_6101843157,EUW1_6101795051,EUW1_6100987967,EUW1_6100934147,EUW1_6100879431,EUW1_6100736034,EUW1_6100591768
EUW1_6667304948,EUW1_6643771437,EUW1_6597342699,EUW1_6597265020,EUW1_6597212513,EUW1_6429273961,EUW1_6427625076,EUW1_6427556056,EUW1_6297473723,EUW1_6297394384,EUW1_6223792639,EUW1_6139450413,EUW1_6139414525,EUW1_6123589495,EUW1_6101909627,EUW1_5923379118,EUW1_5920470772,EUW1_5920173157,EUW1_5918454774,EUW1_5896847265,EUW1_5896698753,EUW1_5893566864,EUW1_5893480026,EUW1_5893450604,EUW1_5880020817,EUW1_5879859605,EUW1_5879900900,EUW1_5877021594,EUW1_5876885288,EUW1_5870041811,EUW1_5869991984,EUW1_5868187940,EUW1_5868135705,EUW1_5841334854,EUW1_5840242150,EUW1_5838729736,EUW1_5836879356,EUW1_5835294180,EUW1_5832359240,EUW1_5832343831,EUW1_5832294208,EUW1_5821422441,EUW1_5815218595,EUW1_5815243053,EUW1_5813480374,EUW1_5813434815,EUW1_5810338206,EUW1_5810380694,EUW1_5808989360,EUW1_5807375150
EUW1_6697531709,EUW1_6674744381,EUW1_6674704581,EUW1_6674654723,EUW1_6674615764,EUW1_6674486329,EUW1_6674466581,EUW1_6500846662,EUW1_6500802252,EUW1_6250357912,EUW1_5599738561,EUW1_5593347928,EUW1_5591136592,EUW1_5590997759,EUW1_5553776156,EUW1_5553579640,EUW1_5384528915,EUW1_5376779012,EUW1_5354427640
EUW1_6658903777,EUW1_6644228924,EUW1_6644203987,EUW1_6644163381,EUW1_6639479260,EUW1_6608031850,EUW1_6608002919,EUW1_6606821473,EUW1_6606798938,EUW1_6606763936,EUW1_6570367664,EUW1_6299563565,EUW1_6299496765,EUW1_6298271445,EUW1_6175065310,EUW1_6173803455,EUW1_6173762512,EUW1_6169282044,EUW1_6165629622,EUW1_6165590619,EUW1_6164310846,EUW1_6164273785,EUW1_6164253220,EUW1_6163208215,EUW1_6155709454,EUW1_6151939263,EUW1_6151896859,EUW1_6151845727,EUW1_6040227017,EUW1_5879582426,EUW1_5797138282,EUW1_5784432487,EUW1_5770778051,EUW1_5770753042,EUW1_5749251570,EUW1_5708988904,EUW1_5696089601,EUW1_5696115983,EUW1_5686474476,EUW1_5686318288,EUW1_5677836406,EUW1_5677801482,EUW1_5664458833,EUW1_5662463862,EUW1_5662430561,EUW1_5660522439,EUW1_5654463439,EUW1_5565768032,EUW1_5557755647,EUW1_5553580157
EUW1_6507156219,EUW1_6507101757,EUW1_6507059680,EUW1_6507012942,EUW1_6506307859,EUW1_6506162823,EUW1_6506088349,EUW1_6505328238,EUW1_6502476969,EUW1_6502428536,EUW1_6501476655,EUW1_6501386682,EUW1_6501281410,EUW1_6501227524,EUW1_6501147307,EUW1_6500694973,EUW1_6500308596,EUW1_6500238701,EUW1_6499826855,EUW1_6499758296,EUW1_6499712469,EUW1_6499646395,EUW1_6499596084,EUW1_6499133654,EUW1_6499082122,EUW1_6494469523,EUW1_6491495635,EUW1_6491420410,EUW1_6490776443,EUW1_6490701223,EUW1_6489845997,EUW1_6489142712,EUW1_6489076955,EUW1_6488516273,EUW1_6488505209,EUW1_6488467260,EUW1_6488425816,EUW1_6486577100,EUW1_6486540272,EUW1_6486478881,EUW1_6485436933,EUW1_6485387779,EUW1_6485363928,EUW1_6483881791,EUW1_6483824310,EUW1_6481793987,EUW1_6481776695,EUW1_6480425634,EUW1_6478498185,EUW1_6478431800
EUW1_6658245473,EUW1_6658176137,EUW1_6658113506,EUW1_6656776984,EUW1_6656591517,EUW1_6653662283,EUW1_6653608616,EUW1_6653541568,EUW1_6652227262,EUW1_6652171672,EUW1_6649196563,EUW1_6649147265,EUW1_6643446535,EUW1_6643367192,EUW1_6643162346,EUW1_6643039799,EUW1_6641557623,EUW1_6641479972,EUW1_6640191168,EUW1_6640132954,EUW1_6640059787,EUW1_6637137550,EUW1_6636173395,EUW1_6636119885,EUW1_6636065456,EUW1_6634451135,EUW1_6634129998,EUW1_6633284042,EUW1_6633212083,EUW1_6633161687,EUW1_6633106845,EUW1_6633012017,EUW1_6631500275,EUW1_6629052853,EUW1_6628978462,EUW1_6583982620,EUW1_6582340816,EUW1_6581887964,EUW1_6581873358,EUW1_6575855201,EUW1_6575830150,EUW1_6570816774,EUW1_6570791379,EUW1_6570768589,EUW1_6452279442,EUW1_6452247021,EUW1_6440406851,EUW1_6434252761,EUW1_6428831693,EUW1_6423317798
EUW1_6702402855,EUW1_6702372554,EUW1_6702357173,EUW1_6702329245,EUW1_6701868299,EUW1_6701863881,EUW1_6700429166,EUW1_6700200150,EUW1_6699089377,EUW1_6699030553,EUW1_6697493687,EUW1_6696366180,EUW1_6696138393,EUW1_6696095516,EUW1_6695855167,EUW1_6695326185,EUW1_6694763737,EUW1_6694696400,EUW1_6694645609,EUW1_6694528114,EUW1_6694492606,EUW1_6694455884,EUW1_6694424000,EUW1_6694398489,EUW1_6693296589,EUW1_6693192199,EUW1_6692931836,EUW1_6691206255,EUW1_6691165318,EUW1_6690502878,EUW1_6688865652,EUW1_6688774500,EUW1_6687877063,EUW1_6687604037,EUW1_6687346877,EUW1_6687275493,EUW1_6683052634,EUW1_6683032478,EUW1_6682809918,EUW1_6682754505,EUW1_6682020558,EUW1_6681945396,EUW1_6681361556,EUW1_6677787621,EUW1_6677730110,EUW1_6676536047,EUW1_6676365511,EUW1_6674935239,EUW1_6674894352,EUW1_6673670787
EUW1_6652752953,EUW1_6652666749,EUW1_6651102959,EUW1_6635771527,EUW1_6634323867,EUW1_6014671540,EUW1_6014548201
EUW1_6693462893,EUW1_6693377156,EUW1_6678796778,EUW1_6678730501,EUW1_6678687734,EUW1_6540281017,EUW1_6540234184,EUW1_6540184688,EUW1_6540105765,EUW1_6398685077,EUW1_6394179232,EUW1_6389627312,EUW1_6389624718,EUW1_6389558243,EUW1_6389502373,EUW1_6389458285,EUW1_6175665382,EUW1_6175632604,EUW1_6175592550,EUW1_6146664177,EUW1_6075340618,EUW1_6075300050,EUW1_6005062824,EUW1_5992460748,EUW1_5992365990,EUW1_5992219445,EUW1_5856845660,EUW1_5856863862,EUW1_5836833735,EUW1_5836668955,EUW1_5836692737,EUW1_5836628217,EUW1_5835922439,EUW1_5835677828,EUW1_5784908628,EUW1_5784893186,EUW1_5784876927,EUW1_5784805463,EUW1_5613848583,EUW1_5613795346,EUW1_5571129729,EUW1_5571144100,EUW1_5571039539,EUW1_5517531016,EUW1_5517157629,EUW1_5448575724,EUW1_5448564832,EUW1_5448535199,EUW1_5448563435,EUW1_5448543594
EUW1_6697553367,EUW1_6618474987,EUW1_6616559905,EUW1_6612142937,EUW1_6604520860,EUW1_6604478982,EUW1_6421920190,EUW1_6300879485,EUW1_6254317815,EUW1_6046893759,EUW1_6030160817,EUW1_6030108676,EUW1_5984274980,EUW1_5869719959,EUW1_5852635909,EUW1_5841890473,EUW1_5841422849,EUW1_5839996378,EUW1_5831046202,EUW1_5830917973,EUW1_5829123117,EUW1_5822665099,EUW1_5818234272,EUW1_5818001943,EUW1_5817521824,EUW1_5817502480,EUW1_5817407816,EUW1_5817347641,EUW1_5816834086,EUW1_5816761103,EUW1_5816414502,EUW1_5806352245,EUW1_5804457107,EUW1_5804069650,EUW1_5804073414,EUW1_5803955310,EUW1_5803105882,EUW1_5803019253,EUW1_5803006077,EUW1_5801995813,EUW1_5801527328,EUW1_5801444904,EUW1_5801440766,EUW1_5800758697,EUW1_5800802455,EUW1_5800695415,EUW1_5800223211,EUW1_5797450053,EUW1_5796375180,EUW1_5795915975
EUW1_6527496010,EUW1_6517354757,EUW1_6517082601,EUW1_6508145008,EUW1_6508022542,EUW1_6507873921,EUW1_6506259939,EUW1_6506200317,EUW1_6505864817,EUW1_6505811324,EUW1_6505758951,EUW1_6503255288,EUW1_6503194839,EUW1_6503115441,EUW1_6503061505,EUW1_6502630402,EUW1_6502576816,EUW1_6502490448,EUW1_6502337437,EUW1_6502310464,EUW1_6498087477,EUW1_6497971257,EUW1_6490858084,EUW1_6490787825,EUW1_6490732621,EUW1_6490559045,EUW1_6490459886,EUW1_6490184150,EUW1_6490110909,EUW1_6489118775,EUW1_6489065648,EUW1_6489004029,EUW1_6488520065,EUW1_6488457438,EUW1_6273949996,EUW1_6264456463,EUW1_6148262033,EUW1_6138637282,EUW1_6137629353,EUW1_6137560223,EUW1_6134680156,EUW1_6128325031,EUW1_6127332785,EUW1_6125717812,EUW1_6124520267,EUW1_6119868266,EUW1_6119711507,EUW1_6119744958,EUW1_6113099812,EUW1_6113084633
EUW1_6547129130,EUW1_6547059598,EUW1_6546971397,EUW1_6542257986,EUW1_6542207068,EUW1_6541124117,EUW1_6539927378,EUW1_6539829228,EUW1_6537461737,EUW1_6532938060,EUW1_6532616822,EUW1_6531865385,EUW1_6530134396,EUW1_6527193449,EUW1_6519234897,EUW1_6519145734,EUW1_6519132042,EUW1_6152563071,EUW1_5909430643,EUW1_5909377788,EUW1_5821533513,EUW1_5819923077,EUW1_5745895405,EUW1_5744050911,EUW1_5743971926,EUW1_5743805716,EUW1_5727588006,EUW1_5727610772,EUW1_5725265567,EUW1_5594684296,EUW1_5588380459,EUW1_5588171933,EUW1_5586678535,EUW1_5586598979,EUW1_5585950086,EUW1_5584739982,EUW1_5549410907,EUW1_5540924757,EUW1_5539219667,EUW1_5537627949,EUW1_5537587234,EUW1_5537645371,EUW1_5537633423,EUW1_5535798722,EUW1_5527884555,EUW1_5526638085,EUW1_5526576817,EUW1_5526535583,EUW1_5526271742,EUW1_5525855837
EUW1_6647619628,EUW1_6646028131,EUW1_6645975332,EUW1_6525697198,EUW1_6525649417,EUW1_6417292328,EUW1_5787519370,EUW1_5787553035
EUW1_6691520994,EUW1_6647685000,EUW1_6646196874,EUW1_6640026302,EUW1_6638851324,EUW1_6620942487,EUW1_6620883385,EUW1_6612000013,EUW1_6579578381,EUW1_6577270736,EUW1_6570518367,EUW1_6564994643,EUW1_6548178813,EUW1_6548135855,EUW1_6544318957,EUW1_6536249700,EUW1_6521900197,EUW1_6484283638,EUW1_6480794363,EUW1_6477850937,EUW1_6477792857,EUW1_6434725983,EUW1_6377039346,EUW1_6376885753,EUW1_6374770792,EUW1_6334430309,EUW1_6284757075,EUW1_6275366134,EUW1_6265257438,EUW1_6224794373,EUW1_6223552588,EUW1_6179280809,EUW1_6179218117,EUW1_6178126291,EUW1_6175842884,EUW1_6175780848,EUW1_6174574258,EUW1_6174527611,EUW1_6160016326,EUW1_6159264595,EUW1_6159198752,EUW1_6156254400,EUW1_6155173359,EUW1_6151203346,EUW1_6054714301,EUW1_6053281682,EUW1_6048217655,EUW1_6024050229,EUW1_6023678963,EUW1_6023733351
EUW1_6666394910,EUW1_6664171876,EUW1_6664105148,EUW1_6663770345,EUW1_6641748848,EUW1_6641684086,EUW1_6641133612,EUW1_6641116632,EUW1_6639726678,EUW1_6639717710,EUW1_6639641638,EUW1_6638746943,EUW1_6638650384,EUW1_6567652672,EUW1_6566823567,EUW1_6566455018,EUW1_6566407974,EUW1_6566384895,EUW1_6505862466,EUW1_6505770797,EUW1_6505686288,EUW1_6505637690,EUW1_6498102026,EUW1_6498088610,EUW1_6498047460,EUW1_6497807511,EUW1_6497701306,EUW1_6497532311,EUW1_6497499230,EUW1_6496906616,EUW1_6496814963,EUW1_6496199433,EUW1_6493583968,EUW1_6493506277,EUW1_6414437969,EUW1_6412631454,EUW1_6412581314,EUW1_6412545424,EUW1_6412505119,EUW1_6410951311,EUW1_6410905566,EUW1_6410677671,EUW1_6410640541,EUW1_6410605609,EUW1_6409680011,EUW1_6407503169,EUW1_6404798881,EUW1_6404709938,EUW1_6402976414,EUW1_6401156621
EUW1_6641628056,EUW1_6578602534,EUW1_6512484761,EUW1_6510011302,EUW1_6509907600,EUW1_6477284550,EUW1_6477238652,EUW1_6464153459,EUW1_6463962017,EUW1_6463540713,EUW1_6463500585,EUW1_6463473505,EUW1_6462574457,EUW1_6462515328,EUW1_6402081288,EUW1_6402035489,EUW1_6339375724,EUW1_6294841320,EUW1_6152480035,EUW1_6147613564,EUW1_6132933766,EUW1_6132777774,EUW1_6132370670,EUW1_6131309408,EUW1_6131000975,EUW1_6131006855,EUW1_6055267465,EUW1_6003381190,EUW1_6003107900,EUW1_5999583421,EUW1_5999017282,EUW1_5998990299,EUW1_5990869374,EUW1_5952194519,EUW1_5952139765,EUW1_5950574969,EUW1_5949752587,EUW1_5949234347,EUW1_5949117051,EUW1_5931863183,EUW1_5931766667,EUW1_5930364312,EUW1_5929483502,EUW1_5928681897,EUW1_5928524865,EUW1_5926718750,EUW1_5905278778,EUW1_5742725365,EUW1_5724786419,EUW1_5718564165
EUW1_6654295700,EUW1_6654179645,EUW1_6654096772,EUW1_6646952497,EUW1_6644806842,EUW1_6539708538,EUW1_6539661695,EUW1_6537749436,EUW1_6537283850,EUW1_6226977495,EUW1_6226519635,EUW1_6226453350,EUW1_6225181012,EUW1_6225068465,EUW1_6224777339,EUW1_6224133028,EUW1_6224044021,EUW1_6223992332,EUW1_6223909370,EUW1_6221646387,EUW1_6221589313,EUW1_6218193686,EUW1_6218121647,EUW1_6216956850,EUW1_6215067397,EUW1_6215013716,EUW1_6214315789,EUW1_6213974423,EUW1_6213535148,EUW1_6213474230,EUW1_6213391348,EUW1_6213372499,EUW1_6212563804,EUW1_6211737442,EUW1_6211733074,EUW1_6210534343,EUW1_6210501121,EUW1_6210480835,EUW1_6210333916,EUW1_6210235551,EUW1_6210213391,EUW1_6208911145,EUW1_6208804519,EUW1_6203331532,EUW1_6202911366,EUW1_6200888627,EUW1_6200876677,EUW1_6200869621,EUW1_6199541361,EUW1_6199304737
EUW1_6704640497,EUW1_6704239924,EUW1_6703725944,EUW1_6699864527,EUW1_6699804132,EUW1_6697997740,EUW1_6697444376,EUW1_6697386127,EUW1_6697102161,EUW1_6695961719,EUW1_6695920719,EUW1_6694061784,EUW1_6692331164,EUW1_6689867001,EUW1_6687754115,EUW1_6685385453,EUW1_6685329291,EUW1_6685279382,EUW1_6684725643,EUW1_6684646251,EUW1_6681962817,EUW1_6675882677,EUW1_5897514174,EUW1_5896288698,EUW1_5886032580,EUW1_5885952290,EUW1_5885432334,EUW1_5666920310,EUW1_5659175951,EUW1_5632540468,EUW1_5631643309,EUW1_5631251788,EUW1_5628260077
